PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|SF_TYPE|STYLE|LOT_SIZE|ACRE|SQUARE_FEET|GARAGE_SPACES|GARAGE_PARKING|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|COUNTY|STATE|YEAR_BUILT|ASSESSMENTS|TAXES|TAX_YEAR|PARKING_FEATURE|NO_BATHS|YEAR_BUILT_DESCRP|CONSTRUCTION|ROOF_MATERIAL|COLOR|EXTERIOR_FEATURES|INTERIOR_FEATURES|FLOORING|LOT_DESCRIPTION|BASEMENT_FEATURE|ROAD_TYPE|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|HOME_OWN_ASSOCIATION|FEE_INTERVAL|TOTAL_PARKING|SHORT_SALE_LENDER_APP_REQD|AboveGradeFinishedArea|BelowGradeFinishedArea|TITLE5
"SF"|73279382|"CN212600"|"AN5657"|"ACT"|1943000|"10"|"Trailside Way"||37||"02056"|"N"|"Welcome home to your beautiful residence at the Preserve at Kenney Pond, nestled in Norfolk's most sought-after executive neighborhood. As you step inside, you're embraced by an atmosphere of warmth & luxury, where every detail has been thoughtfully crafted. The heart of the home, a chef's kitchen, features an oversized island, high-end appliances including a double oven & wine fridge, all seamlessly integrated into a welcoming open floor plan perfect for hosting gatherings or enjoying quiet moments. Beautiful archway leading into your open LR w/coffered ceilings & gas fireplace. A sunroom drenched in natural light invites you to unwind and relax, offering a cozy space to enjoy your morning coffee and a good book. The first-floor primary suite offers a peaceful retreat w/its custom bath, cozy sitting room &  spacious walk-in closet.  Upstairs, 2 generous bedrooms, a comfortable sitting area & two full baths ensure ample space for everyone. This isn't just a house---t's an inviting home"|41|8/19/2024 3:55:00 PM|0|"N"|"The Preserve at Keeney Pond"|"A"|"D"|43645|1|3980|3|"A"|"Y"|9|3|3|1||"1"||"C,29,K,X,2,44,47,65"|||||||"1"||"K,9,O,U,2,5,25,26,44,47,51,59,60,63,65,67"|"1"||"G,I,K,2,47,64,67,71,77"|"2"||"9"|"2"||"9"|||||||"1"||"A,14,19,20,V,L,U,33,47,55,80"|"1"||"B,L,55,70"|"2"||"L"|"1"||"L"|"BTH"|"2"||"L"|"SIT"|"1"||"K,X,2"|"SUN"|"1"||"G,L,2,41"|"OFC"|"1"||"K,X,41,64,67"|"FOY"|"1"||"K"|"GRT"|"2"||"G,V,K,47"|"Norfolk"|"MA"|2018|1917000|29848|"2024"|"A,N"|"3f;1h"|"A"|||"Gray"|"A,D,M,S,T,V"|"A,N,Q"|"C,M,Q"|"B,C,N,S"|"A,G,I,M"|"A,C,E,G,I"|3|"B,P"|3|"A,F"|"D"|"A"|"C"|"A"|"N"|||||"N"||"N"||12|"N"|3980||"A"
"SF"|73281283|"CN251501"|"AN1504"|"ACT"|739999|"23"|"Lake Shore Drive"||37||"02056"|"N"|"Discover your slice of paradise in this unique 4-bedroom, 2-bathroom ranch, perfectly situated on three expansive lots. This exceptional property offers stunning views of Populatic Pond, creating a serene and picturesque setting for your new home.  Enjoy the luxury of an inground pool with a cozy cabana, ideal for summer relaxation. The spacious and sun-filled living areas lead to a functional kitchen and generously sized bedrooms, making this home perfect for both comfort and entertaining. The property is adorned with beautiful fruit trees, adding a touch of nature and fresh produce right at your doorstep. The versatile garage offers endless possibilities, whether you’re a hobbyist, car enthusiast, or looking to start a home-based business."|27|9/11/2024 11:02:00 AM|0|"N"||"A"|"E"|59677|1.37|2446|2|"C"|"Y"|7|4|2|0|"Y"|"1"|"24X13"|"C,M,N,41"|"1"|"19X20"|"M,35,41,50"||||"1"|"12X12"|"M,X,25,61,63"|"1"|"25X15"|"A,M,50"|"1"|"11X9"|"V,K"|"1"|"10X12"|"V,K"|"1"|"11X12"|"V,K"||||"1"|"6X12"|"A,21,H,L,U,2,36,48"||||||||||"SIT"|"1"|"16X11"|"M"|||||||||||||||||||||"Norfolk"|"MA"|1962|607600|9460|"2024"|"A"|"2f;0h"|"B"|"A"|"A"|"Blue"|"D,H,J,O,S,W,13,21"|"D"|"A,E,I"|"C,P"|"B"||3|"A"|3|"A"|"B"|"A"|"C"|"B,C,F,H,I"|"N"||"Y"|"G"||"Y"|"Primary bedroom does not have AC. Perfect for a mini-split."|"N"||6|"N"|1846|600|"A"
"SF"|73284839|"CN229862"|"AN4888"|"ACT"|2295000|"6"|"Trailside"||37||"02056"|"N"|"Welcome to Luxurious Living at its finest in this French Country Manor Home nestled in the Preserve at Keeney Pond, Norfolk's Executive Neighborhood. Crafted by an award-winning architect, this masterpiece boasts timeless elegance and unparalleled craftsmanship. From the moment you arrive, you'll be captivated by the allure of the all brick-and-stone exterior, seamlessly blending with meticulously manicured gardens, stone walls and a tranquil fountain creating a backyard oasis perfect for entertaining. Step inside to discover a world of sophistication where floor-to ceiling windows flood the interior with natural light. Nine foot custom doors throughout welcome you into a spacious floor plan adorned with a coveted 1st floor bedroom suite, 2 home offices, a stunning kitchen with custom cabinetry and butlers pantry, built by Dodd.  Location offers an easy commute to Boston and is mere minutes to Gillette Stadium. For those seeking The Absolute Best, your search ends here!"|42|9/4/2024 11:20:00 AM|0|"N"|"The Preserve at Keeney Pond"|"A"|"7"|69375|1.59|5829|3|"A,H"|"Y"|14|4|3|1|"Y"|"1"||"C,29,W,K,N,2,44,55,62,63,64,67,74"|"1"||"9,N,2,44,55,62,63,64,67,74"|"1"||"C,29,W,K,X,2,35,41,44,54,64,65,66,74"|"1"||"W,L,O,U,33,X,2,5,25,41,44,47,63,64,74"|"1"||"A,I,K,N,4,2,36,47,63,81"|"2"||"A,I,K,N"|"2"||"A,I,K,N"|"2"||"I,K,N,4"||||"1"||"B,72"|"1"||"A,14,19,E,F,L,4,6,36,64,80"|"2"||"A,14"|"1"||"L,2,64"|"EXC"|"2"||"E,M,N"|"HMO"|"1"||"W,K,N,4,2,26,47,64,67"|"SUN"|"1"||"L,N,X,2,41,47,64"|"STU"|"1"||"K,N,X"|"LOF"|"2"||"E,W,K"|"BTH"|"2"||"A,14,L,4"|"Norfolk"|"MA"|2003|1430600|21993|"2023"|"N"|"3f;1h"|"A"|"A"|"A"|"Brick"|"2,D,M,S,T,U,W,14,21"|"A,D,K,N,Q"|"C,M"|"C,D,N,W"|"A,F,Q"|"A"|3|"B,M"|3|"A"|"D,W"|"A,E"|"C"|"B,C,E,F,I,K,L,M,Q,Y"|"N"|||||"N"|"Living Area Includes 1st & 2nd Levels. NOT BASEMENT."|||7|"N"|5829||"A"
"SF"|73284924|"BB954639"|"AN1502"|"ACT"|970000|"5"|"Willow Place"||37||"02056"|"N"|"Nestled in sought-after Christina Estates on the Medfield side of town, this stunning colonial sits on an expansive 4.69-acre lot, offering unparalleled privacy & tranquility. The serene setting boasts an expansive side yard, perfect for recreation & a picturesque backyard that leads to trails, ideal for hiking enthusiasts. Outdoor living is elevated w/ an outdoor shower & potential for expansion w/ the unfinished walk-out basement. Inside, the home is filled w/ natural light & warmth, featuring a spacious fam rm w/ vaulted ceiling & sliders to a back deck. The kitchen, a chef’s delight, is equipped w/ cherry cabinets, ss appl & an oversized peninsula perfect for gatherings. The liv rm offers a quiet space for a home office, while a beautiful din rm completes the 1st flr. Upstairs are nice sized bedrms & a large owner’s suite w/ a walk-in closet & en-suite bath. Close to comm. rail, town ctr, Noon Hill Reservation & Patriot Place, this home offers the perfect blend of comfort & privacy"|42|9/4/2024 12:20:00 PM|0|"N"|"Christina Estates"|"A"|"A"|204411|4.69|2375|2|"A,E"|"Y"|8|4|2|1|"Y"||||"1"||"K"|"1"||"K,27,41,44,47,73"|"1"||"K,O,T,U,35,41,44,50,51,60,61,63"|"2"||"A,I,7,27"|"2"||"1,27,71"|"2"||"1,27,71"|"2"||"V,1,27"||||"1"||"B,L,40,57,70"|"2"||"A,24,H,L,U,62"|"2"||"A,22,H,L,U,6,36,47,62"|"1"||"B,40,57"|"FOY"|"1"||"K,4,71"|"OFC"|"1"||"K,27"|||||||||||||||||"Norfolk"|"MA"|2006|743900|11583|"2024"|"A,N"|"2f;1h"|"A"|"A"|"A"|"Green"|"7,M,S,U,V,19"|"A,D"|"C,M,R,S"|"B,D"|"A,F,G,Q"|"A"|2|"B,N"|2|"A"|"D"|"A"|"C"|"A,C,F,I,Y"|"N"||||"N"|"N"|"Future potential for add'l living space in the expansive, unfinished walk-out basemnt & above garage"|||8|"N"|2375||"A"
"SF"|73285285|"TM321983"|"BB5915"|"ACT"|625000|"66"|"North St"||37||"02056"|"N"|"Presenting a charming and comfortable Cape Cod style home that features a timeless design and is situated on a private level lot close to town, train and Stony Brook Audubon Sanctuary.  The lovely home boasts hardwood floors and three large bedrooms, including one on the first level.  Family & friends will love the open floor plan in the kitchen and dining area. Entertaining is easy here. The Great Room over the garage is an ample space with high ceilings and plenty of room for a Home Theatre, Game Room or a great place to be together. The partially covered deck runs the length of the house and offers both sun and shade while enjoying the privacy of your back yard.  The lovely front yard with mature red maple, hydrangeas and circular drive add to this pretty home's curb appeal. Enjoy the tranquility of life in Norfolk from your charming new home."|22|9/4/2024 6:01:00 PM|0|"N"||"A"|"C"|65454|1.5|1922|2|"A"|"N"|8|3|2|0|"N"|"1"||"C,K,N,2"|"1"||"V,K,2,44"|"2"||"F,7,47"|"1"||"7,2,44"|"2"||"V,K"|"1"||"V,K,2,41,50"|"2"||"V,K"|||||||"1"||"A,19"|"2"||"A,21"||||"B"|||"MUD"|"1"||"2,41"|||||||||||||||||||||"Norfolk"|"MA"|1962|512800|7984|"2024"|"A"|"2f;0h"|"A"|"A"|"A"|"Beige"|||"D,M"|"N"||"A"|2|"D,M"||"H"||"A"|"C"|"A,B,C,I"|"N"||"N"||"N"|"N"||"N"||10|"N"|1922||"B"
"SF"|73288627|"TM321469"|"AN5827"|"ACT"|639900|"244"|"Main St"||37||"02056"|"N"|"So much to love in this 3BD, 2BA home on Main St in Norfolk. This home sits on a gorgeous lot with a clear and spacious backyard. The light-filled Sunroom boasts an abundance of windows and is perfect for chasing away summer days. The spacious front to back living room features a dining area with chandelier and a cozy fireplace for wintry nights. Three good size bedrooms and a full bath round out the main level. The partially finished lower level features space for a gym, home office or potential in-law. Schedule your showing today!"|36|9/11/2024 2:24:00 PM|0|"N"||"A"|"E"|31323|0.72|1858|1|"C"|"Y"|7|3|2|0||"1"||"C,K"||||"B"||"C,M,47"|"1"||"G,47"|"1"||"G,V,M"|"1"||"G,V,M"|"1"||"V,M"|||||||"1"||"A"|"B"||"B"|||||||"SUN"|"1"||"E,72,M,47"|||||||||||||||||||||"Norfolk"|"MA"|1952|530500|8260|"2024"||"2f;0h"|"A"|||||||"C"|"A,E"|||"D,M"||"H"||"A"|"C"|"A,C,I,L"|"N"|||||"N"||||4|"N"|1858|900|"D"
"SF"|73120765|"BB807255"|"BB3351"|"ACT"|1569000|"LOT 60"|"Grant Avenue"||38||"02093"|"N"|"WATER VIEW!!  A state of the art NEW construction set to offer exceptional quality and detail on an idyllic piece of land! Act now for the opportunity to customize this dream home to your needs. Sprawled across a 4 acre cul-de-sac property setting in the high-end “Francis Brady Estates” neighborhood, the open floor plan will offer ease of family living with a blend of comfort and formality. This home will boast exceptional architectural details and distinctive interior appointments, of the highest quality. You will find utter relaxation in a beautiful private back yard with lake views - a personal oasis! This special property provides a refined lifestyle in a tranquil setting- everything a dream home might have. Call now for a consultation to preview plans & specs or discuss bringing your own."|3|6/6/2023 9:19:00 AM|0|"N"|"Francis Brady Estates"|"A"|"A"|175939|4.04|3800|3|"A"|"Y"|9|4|2|1|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Norfolk"|"MA"|2023|0|0|"2023"|"A"|"2f;1h"|"E"|"A"|"A"||||"E,M"|"B"|"A"|"A"|3|"B"|2|"A"|"D,H"|"A"|"C"||"N"||"Y"|"G"|"N"|"Y"||"N"||9|"N"|2715|1085|"D"
"SF"|73190005|"CN212893"|"AN4690"|"ACT"|1850000|"Lot 21"|"Amber Drive"||38||"02093"|"N"|"Amberfields Estates welcomes: 11 Amber Drive. This Custom Colonial known as ""The Nolan"" is in the approval phase and prepping for an end of year delivery! Sitting on unobstructed meadow views, at 3,882 square feet and built by one of Wrentham’s premier builders, you will immediately capture the attention to detail with this home’s finishes, custom moldings with vaulted/coffered ceilings, and grand scale spaces. An entertainer's floor plan that features a floor to ceiling, stone-faced gas fireplace, with custom built-ins along side of the large custom kitchen with an abundance of cabinetry. A first floor study is also offered on this level. The 2nd level offers 4 bedrooms and 3 full bathrooms, whilst the primary suite also features an office nook and walk-in closet. Complimented by the vaulted ceilings in the primary suite, you will also find the its luxurious bathroom with a soaking tub and tiled-shower nothing shy of grand.This is one of five homes we have available!"|33|1/2/2024 4:58:00 PM|0|"N"||"A"|"A"|49928|1.15|3882|3|"A"|"Y"|11|4|3|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Norfolk"|"MA"|2023|0|0|"2023"|"A,N"|"3f;1h"|"A,E"|"A"|"A"||"A,8"||"C,E,M"|"C,D"|"A"|"B,C"||"B,P"||"A"|"H"|"E"|"C"|"A,C,F,I"|"N"|||||"N"||||10|"N"|3882||"F"
"SF"|73247022|"CN232425"|"BB3351"|"ACT"|1350000|"20"|"Field Circle"||38||"02093"|"N"|""|12|6/4/2024 5:52:00 PM|0|"N"||"B"|"A"|50093|1.15|2710|2|"A"|"Y"|12|4|2|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Norfolk"|"MA"|2025|331100|3973.2|"2024"|"A"|"2f;1h"|"B"|"A,C,D"|"A"||"B,9,M,21"|"A,D,F,M,N,V"|"A,C,D,I"|"C,N"|"D"|"B"|2|"B"|2|"A"||"A"|"C"|"A,B,C,D,E,F,H,I,J,K,L,P,R,S,T,1,2,4,5"|"N"|||||"N"||||7|"N"|2710||"A"
"SF"|73269470|"BB802540"|"BB4519"|"ACT"|1295000|"25"|"Foxboro Road"||38||"02093"|"N"|"Wrentham's Builder offers this home or similar to be built on either 25 Foxboro Road (Lot 3) or 35 Foxboro Road (Lot 4). Each Lot is 1+ Acre. Town Water at street and private Septic system, propane gas utilities. All other features to be discussed and agreed with BUYER. Pictures shown are of other homes built by this builder. Internal photos are typical of other homes built by this builder. One builder is currently completing home at 55 Foxboro Road and beginning a new home at 15 Foxboro Road, Lot 2. Builder will meet with prospective BUYER to determine features, or review plans from BUYER for a design of their choosing. Some planning documents are attached. PHOTOS ARE OF BUILDERS PRIOR WORK. THEY ARE INCLUDED TO REPRESENT THE STYLE AND QUALITY ONLY. ALL FINISHES FOR THIS HOME WILL BE AGREED BY THE BUYER AND BUILDER."|12|7/25/2024 7:15:00 PM|0|"N"||"A"|"A"|43650|1|3000|2|"A"|"Y"|9|4|2|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Norfolk"|"MA"|2024|9999|9999|"9999"|"A"|"2f;1h"|"E"|"A"|"A"||||"A,C,E"|"N,U"||"A"|2|"A,B,N"|2|"A"|"B,H"|"E"|"C"||"N"||"N"|||"N"|"HOME SPECS to be developed by BUILDER and BUYER"|"N"||6|"N"|3000||"F"
"SF"|73271098|"TM328399"|"AN8041"|"ACT"|639900|"15"|"Hillcrest Rd"||38||"02093"|"N"|"Welcome to the beautifully-remodeled 15 Hillcrest Road — on the serene shores of Mirror Lake. This waterside gem features a new kitchen with quartz countertops and backsplash, updated bedrooms and bathrooms, a finished walk-out basement providing additional living space, and a new roof. Enjoy breathtaking views and host outdoor gatherings on the spacious deck. Take advantage of swimming, boating, and fishing right at your doorstep. Additional updates include a new septic system. Relaxing and convenient, 15 Hillcrest is perfectly positioned on a quiet street just a half mile from Gillette Stadium, the Wrentham Village Premium Outlets, and the MBTA commuter rail — with easy access to Routes 1, 1A, 140, I-95, and I-495. Don’t miss the opportunity to make this stunning lakefront property your new home!"|19|7/30/2024 1:30:00 PM|0|"N"||"A"|"O"|11833|0.27|1755|0||"Y"|6|3|2|1||"1"|"15X18.4"|"K"|"1"|"9.1X18.4"|"K"||||"1"|"19.10X10.7"|"K"|"1"|"16.5X13.3"|"K"|"B"|"8.8X10.1"|"L"|"B"|"8.8X13.8"|"L"|||||||"1"|"7.10X11.8"|"A"|"B"|"12.2X9.0"|"A"|"1"|"5.3X5.10"|"B"||||||||||||||||||||||||||||"Norfolk"|"MA"|1925|357800|4294|"2024"|"A"|"2f;1h"|"A"||"A"||"C"||"C,U"|"K"|"D,F"|"B"||"B,M"||"H"||"A"|"C"|"A,C,I"|"Y"|"C"|"Y"|"G"||"Y"|"Living area square footage is approximate. Buyers to do their own due diligence."|||2|"N"|1021|734|"F"
"SF"|73271225|"BB922617"|"NB3534"|"ACT"|650000|"25"|"Hillcrest Rd"||38||"02093"|"N"|"Attention investors! Here’s your chance to showcase your work and transform a waterfront home! Situated on a large private lot, this home is the last house on a dead-end street. Its breathtaking views of Mirror Lake provide so much potential – bring your imagination and restore this home to its former beauty. Whether you dream of a cozy retreat or a modern riverside escape, the canvas is yours to paint. This home is in need of extensive renovation and will not qualify for traditional financing. Cash offers only."|7|7/31/2024 2:10:00 PM|0|"N"||"A"|"D"|17100|0.39|3600|0||"Y"|6|3|3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Norfolk"|"MA"|1995|685600|8227|"2024"|"A"|"3f;0h"|"A"|"A"|"A"||"C"|||"C,D"||"A"||"D,M"||"G"||"A"|"C"||"Y"|"C"|"Y"|"G"||"N"|"For informational purposes only. All measurements to be verified by buyer and/or buyer agent."|||4|"N"|3600||"D"
"SF"|73274011|"BB807181"|"BB0125"|"ACT"|1299000|"64"|"Winter St."||38||"02093"|"N"|"Distinctive in design this spacious 5 bedroom Cape-style home with In-law is a rare find. Nestled back from the road on over 2+AC you are greeted with a large front porch perfect for enjoyng your morning coffee. The open floor plan seamlessly connects the Family room, Dining area, & Kitchen, ideal for both intimate gatherings and entertaining family & friend. Relax in the Bright & Sunny FR that features two sliders that flow onto the deck and spacious backyard, Custom built-ins & Gas fireplace. The Kitchen includes tons of storage, Custom Cabinetry, Quartz countertops & SS appliances. Generous size bedrooms and a Primary suite that is a true retreat with a Spa-like bathroom, Double WI Closets & private office with Custom bookcases finishes out the 2nd floor. Finished lower level with full bathoom, TV area and pool table is an added bonus. The beautifully landscaped grounds include a large level backyard & composite deck creating an idyllic setting for outdoor living."|42|8/6/2024 7:02:00 AM|0|"N"||"A"|"A"|100936|2.32|3925|3|"A,E,G,H,P"|"Y"|12|5|4|1|"Y"|"1"|"18X11"|"K,X,2,73"|"1"|"12X11"|"G,K,N,2,44,64,74"|"1"|"14X24"|"C,W,K,2,27,41,44,47,50"|"1"|"18X11"|"K,T,U,2,26,44,47,51,60"|"2"|"27X23"|"G,I,W,K,47,64,71"|"2"|"14X14"|"K,64,71"|"2"|"17X19"|"V,K,64"|"2"|"10X18"|"V,K,64"|"1"|"17X13"|"V,M"|"1"|"8X3"|"B,L,2"|"2"|"10X8"|"24,H,L,U"|"2"|"10X8"|"A,19,H,L,U"|"1"|"10X7"|"W,L,64"|"LAW"|"1"||"A,22,V,L,M"|"FOY"|"1"|"10X10"|"K,2,44"|"MUD"|"1"||"L,2,41,64"|"HMO"|"2"|"17X16"|"W,K,47,64"|"BNS"|"B"|"27X27"|"A,22,V,M"|"BTH"|"B"|"8X10"|"A,22,H,L"|"Norfolk"|"MA"|1996|890600|10686|"2024"|"A,N"|"4f;1h"|"A"|"A"|"A"||"9,M,O,S,U,V"|"A,D,N,Q"|"C,E,M"|"B,C,L"|"A,E"|"A,C,E"|4|"B,N"|3|"A"|"D"|"A"|"C"|"A,C,F,I"|"N"|||||"N"|"Additional 1156 sq.ft. in finished lower level with Rec area & Full bath"|||11|"N"|3925|1156|"A"
"SF"|73276617|"TM329198"|"AN8373"|"ACT"|949000|"8"|"Summit"||38||"02093"|"N"|"Motivated Seller 4 Bedroom, 2.5-bath colonial-style home with Over 3200 square feet of space that embodies spaciousness and comfort. Nestled in a serene neighborhood, it boasts a thoughtful layout with an open floor plan that seamlessly connects the living, dining, and kitchen areas. Upon entering, you're greeted by abundant natural light filtering through large windows, highlighting the airy ambiance and enhancing the sense of openness throughout. The kitchen features modern stainless steel appliances. A long center island with granite tops, perfect for both casual meals and entertaining guests. Upstairs, the four generously sized bedrooms with tons of closet space offer flexibility and privacy. The master suite is complete with a private bath featuring dual sinks, a soaking tub, and a separate shower. Private backyard with patio that leads into the Saltwater inground pool with a hot tub. Perfect place to entertain this summer. 2 Car garage. Value Range Pricing $949k to 975k."|20|8/12/2024 1:50:00 PM|0|"N"||"A"|"A"|31498|0.72|3200|2|"A"|"Y"|8|4|2|1||"1"|"18.6X14.2"||"1"|"13X12.6"||"2"|"14.5X12.8"||"1"|"20.7X16.4"||"2"|"13X18.6"||"2"|"13.8X12.8"||"2"|"11.6X12.8"||"2"|"15.4X12"|||||"1"|"5.7X5.11"||"2"|"12.1X8.4"||"2"|"9.1X8.4"||"2"|"5.5X8.4"||"MED"|"3"|"22.7X15.11"||"FOY"|"1"|"5.7X8"||"MUD"|"1"|"5.7X8"||"HMO"|"2"|"11.6X10.2"||"OFC"|"3"|"5.4X8.10"||||||"Norfolk"|"MA"|2013|865300|10384|"2024"|"A"|"2f;1h"|"A"||||||"A,C"|"A"|"A"|"A"||"B,N"||"A"|"H"|"E"|"C"|"A,C,F"|"N"|||||"N"|"Includes Finish Attic"|"Y"|"A"|8|"N"|3200|1100|"A"
"SF"|73281490|"CN244899"|"AN5657"|"ACT"|1199900|"291"|"South St."||38||"02093"|"N"|"Admire a Masterful Blend of Historical & Modern Amenities in this Elegantly remodeled 1750 home. 291 South St. is conveniently located close distance to the quaint downtown center of Wrentham. This lovely home is set back on on a beautiful 1.16 acre lot, with a calming view from the new farmers porch, over a sprawling lawn. With the charm of an antique home you are welcomed in to a large open concept state of the art kitchen with 5 burner gas stove, oven, convection micro, paneled appliances, wine closet, and quartz countertops. Enjoy the view of your grand, sun drenched living room, with Coffered ceiling & Custom mantled fireplace. Your Main en-suite bedroom offers walk-in closets for two, with granite double vanity. Three additional large bedrooms for your growing needs, Extra living space in the fully equipped Au-pair/in-law suite, with kitchen, laundry & additional separate entrance, plus a two car garage. Come and see how Your family can nestle into this warm and inviting home"|42|8/27/2024 8:23:00 PM|0|"N"||"A"|"C"|50529|1.16|3200|2|"A"|"Y"|9|5|4|2|"Y"|"1"|||"1"|||"1"|||"1"|||"2"|||"2"|||"2"|||"1"|||"2"||"A,41"|"1"|||"2"|||"2"|||"1"|||"BTH"|"2"|||"3QB"|"1"|||"3QB"|"1"|||||||||||||||"Norfolk"|"MA"|1850|790800|9980|"2023"||"4f;2h"|"A,D"|"G"|"A"|"White"|"A,C,8,D,I,W,21"|"Q"|"D,E,M"|"C"|"A"|"A,C"|3|"B,N"|4|"A"||"A"|"C"|"A,C,D,F,G,I"|"N"||"N"||"N"|"N"||||10|"N"|3200||"D"
"SF"|73287486|"BB954537"|"NB3146"|"ACT"|1150000|"15"|"Wisteria Way"||38||"02093"|"N"|"Welcome to 15 Wisteria Way, a beautifully crafted custom colonial at the end of a peaceful cul-de-sac where tranquility and privacy are yours to enjoy. The open kitchen seamlessly flows into the living areas, creating the perfect space for hosting gatherings, sharing family meals, or relaxing in comfort. The rest of the home is updated and move-in ready, offering a fresh, modern feel throughout. The 934 SF in-law suite provides flexibility for multigenerational living, a home office, or a private retreat for long-term guests. Located in the charming town of Wrentham, this home offers the ideal blend of small-town charm and modern conveniences. You'll be just minutes from top-rated schools, shopping, dining, and entertainment, with scenic walking trails and parks nearby for weekend exploration. Whether you seek outdoor adventures or the ease of daily living, 15 Wisteria Way delivers it all—peaceful living, a versatile floor plan, and prime access to everything Wrentham has to offer."|42|9/10/2024 1:57:00 PM|0|"N"||"A"|"A"|43562|1|3652|3|"A,E"|"Y"|11|4|3|1|"Y"|"1"|"12X12"|"K,67"|"1"|"12X14"|"K,55,67,77"|"1"|"16X19"|"C,72,K,X,35"|"1"|"12X20"|"K,51"|"2"|"16X17"|"A,14,G,M"|"2"|"11X12"|"G,V,M"|"2"|"12X18"|"G,V,M"|"2"|"12X18"|"G,M"||||"1"|"5X6"||"2"|"10X10"|"A,24,U,33"|"2"|"11X16"|"A,19,U,33,80"|"2"|"5X7"||"LAW"|"B"|"28X33"|"A,24,I,M,1,O,Y,Z,39,41,44"|||||||||||||||||||||"Norfolk"|"MA"|1999|837900|10055|"2024"|"A,N"|"3f;1h"|"A"|"A"|"A"|"Blue"|"A,C,D,S,T,17"|"C,D"|"A,E"|"B,C"|"A,E,F,R"|"A,G,I"|3|"D,M"|1|"A"|"H"|"A"|"C"|"A,C,F,I,K,L"|"N"||||"N"|"Y"||"N"||8|"N"|2718|934|"A"
